#Time	#Vsoma	#Vdend	#Vdend2	#Cyt_Ca	#PSD_Ca	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#NMDA_Vca	#NMDA_Ji	#PSD_VGCC_Jca	#Cyt_VGCC_Jca	#Cyt_CaMKIIact	#PSD_Ca3CaM	#PSD_CaMKIIact	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
6	-60.85	-60.51	-60.51	0.3249	0.1746	0.05293	0.0003346	97.05	0.1856	0.7182	0.09626	3.236	0.01072	120.2	69.89	0.2502	0.006576	1.928	0.14	0.1355	0.01096	0.04376	0.02534	0.0735	0.04376	0.01305	0.7574	0.07833	6.13	0.3414	0.3328	1.782
6	-62.06	-62.1	-62.1	0.2248	0.1293	0.0482	0.0003305	89.5	0.1942	0.765	0.04084	3.021	0.009893	1.918	1.115	0.2523	0.002412	1.93	0.143	0.1386	0.01119	0.04376	0.02545	0.0734	0.04376	0.01305	0.7569	0.07836	6.13	0.3414	0.3328	1.782
6	-62.32	-62.37	-62.37	0.2075	0.1218	0.04742	0.0003296	88.19	0.2054	0.7595	0.03505	2.985	0.00975	0.6524	0.3794	0.2525	0.002009	1.93	0.1435	0.1392	0.01121	0.04376	0.02545	0.07337	0.04376	0.01306	0.7568	0.07837	6.13	0.3414	0.3328	1.782
6	-62.36	-62.41	-62.41	0.205	0.1208	0.04731	0.0003295	88	0.2073	0.7584	0.03431	2.979	0.009729	0.5526	0.3214	0.2525	0.001958	1.93	0.1436	0.1393	0.01121	0.04376	0.02545	0.07337	0.04376	0.01306	0.7568	0.07838	6.13	0.3414	0.3328	1.782
6	-62.45	-62.51	-62.51	0.1989	0.1181	0.04704	0.0003292	87.53	0.2121	0.7553	0.03261	2.967	0.009679	0.365	0.2123	0.2526	0.001841	1.93	0.1438	0.1395	0.01122	0.04376	0.02545	0.07336	0.04376	0.01306	0.7567	0.07838	6.13	0.3414	0.3328	1.782
6	-62.64	-62.7	-62.7	0.1876	0.1133	0.04653	0.0003285	86.66	0.2224	0.7479	0.02971	2.943	0.009583	0.1591	0.09255	0.2526	0.001644	1.93	0.144	0.1399	0.01123	0.04376	0.02545	0.07334	0.04376	0.01306	0.7566	0.07839	6.13	0.3414	0.3328	1.782
6	-62.92	-62.98	-62.98	0.1703	0.1058	0.04575	0.0003275	85.31	0.2413	0.7328	0.02592	2.906	0.009436	0.03879	0.02256	0.2527	0.001396	1.93	0.1444	0.1406	0.01124	0.04376	0.02543	0.07331	0.04376	0.01306	0.7564	0.0784	6.13	0.3414	0.3328	1.782
6	-63.19	-62.99	-62.99	0.232	1.132	0.04573	0.07523	19590	0.258	0.7116	0.03041	2.905	2.167	0.004448	0.002587	0.2526	0.003468	1.93	0.145	0.1435	0.01124	0.04376	0.02541	0.07326	0.04376	0.01306	0.7561	0.07843	6.13	0.3414	0.3328	1.782
6	-62.47	-62.26	-62.26	0.3932	1.782	0.04775	0.107	28770	0.1834	0.7241	0.09252	3	3.181	0.0002016	0.0001172	0.2539	0.05784	1.94	0.1486	0.1632	0.01138	0.04376	0.02654	0.0732	0.04376	0.01307	0.7556	0.07846	6.13	0.3414	0.3328	1.782
6	-62.53	-62.53	-62.53	0.5104	1.616	0.04699	0.09233	24530	0.1532	0.747	0.09987	2.964	2.713	3.138E-06	1.825E-06	0.2632	0.08778	1.984	0.1588	0.1914	0.01237	0.04376	0.03108	0.07317	0.04376	0.01308	0.7546	0.07853	6.13	0.3414	0.3328	1.782
6	-63.32	-63.35	-63.35	0.541	1.287	0.04475	0.07167	18370	0.1305	0.7782	0.0913	2.859	2.032	1.409E-08	8.195E-09	0.282	0.0696	2.045	0.1765	0.2168	0.01438	0.04376	0.03702	0.07328	0.04376	0.01309	0.753	0.07863	6.13	0.3414	0.3328	1.782
6	-64.03	-64.05	-64.05	0.4907	0.9696	0.04294	0.05256	13060	0.1146	0.8065	0.07893	2.772	1.446	1.528E-11	8.888E-12	0.3026	0.0415	2.099	0.1982	0.234	0.01666	0.04375	0.04199	0.07362	0.04375	0.01312	0.7509	0.07879	6.13	0.3413	0.3328	1.782
6.100000000000023	-64.48	-64.48	-64.48	0.3957	0.7001	0.04185	0.03677	8963	0.1109	0.8227	0.06639	2.719	0.9923	3.38E-15	1.966E-15	0.3167	0.02001	2.139	0.2184	0.2438	0.01836	0.04375	0.04506	0.07424	0.04375	0.01316	0.748	0.07904	6.13	0.3413	0.3328	1.782
6.100000000000023	-64.73	-64.73	-64.73	0.2938	0.4874	0.04124	0.02463	5938	0.1272	0.8185	0.05427	2.69	0.6575	1.291E-19	7.51E-20	0.3219	0.008405	2.165	0.2331	0.2487	0.01924	0.04375	0.0464	0.07512	0.04375	0.01322	0.7442	0.07938	6.13	0.3413	0.3328	1.782
6.100000000000023	-64.86	-64.86	-64.86	0.208	0.3306	0.04092	0.01582	3791	0.1745	0.783	0.04251	2.674	0.4198	7.366E-25	4.284E-25	0.3207	0.003598	2.183	0.2413	0.2503	0.01952	0.04375	0.04667	0.0762	0.04375	0.0133	0.7398	0.07983	6.13	0.3413	0.3328	1.782
6.100000000000023	-64.93	-64.93	-64.93	0.1461	0.2223	0.04076	0.009761	2333	0.2618	0.7068	0.03142	2.666	0.2583	2.615E-30	1.521E-30	0.3162	0.001952	2.197	0.244	0.2492	0.01947	0.04374	0.0464	0.07742	0.04374	0.01339	0.735	0.08036	6.13	0.3412	0.3328	1.782
6.100000000000023	-64.96	-64.96	-64.96	0.106	0.1525	0.04068	0.005831	1391	0.384	0.5939	0.02207	2.662	0.1541	1.803E-31	1.048E-31	0.3103	0.001447	2.207	0.2428	0.246	0.01927	0.04374	0.04587	0.07873	0.04374	0.01348	0.7302	0.08094	6.13	0.3412	0.3328	1.782
6.100000000000023	-64.98	-64.98	-64.98	0.08215	0.1101	0.04064	0.003443	820.9	0.5156	0.4689	0.01547	2.66	0.09091	1.675E-31	9.741E-32	0.3042	0.001293	2.214	0.2391	0.2411	0.01899	0.04373	0.0452	0.08007	0.04373	0.01358	0.7255	0.08151	6.13	0.3411	0.3328	1.782
6.199999999999989	-64.99	-64.99	-64.99	0.0687	0.0861	0.04062	0.002089	497.8	0.6297	0.3589	0.01146	2.659	0.05513	1.62E-31	9.422E-32	0.2981	0.001238	2.218	0.234	0.2353	0.01865	0.04372	0.04442	0.08143	0.04372	0.01367	0.7211	0.08205	6.13	0.3411	0.3328	1.782
6.199999999999989	-64.99	-64.99	-64.99	0.06172	0.0735	0.0406	0.001375	327.7	0.7106	0.2801	0.009357	2.658	0.03629	1.592E-31	9.257E-32	0.2922	0.001211	2.218	0.2282	0.2291	0.01828	0.04371	0.04357	0.08276	0.04371	0.01375	0.7171	0.08255	6.13	0.341	0.3328	1.782
6.199999999999989	-64.99	-64.99	-64.99	0.05834	0.06733	0.0406	0.001025	244.2	0.7591	0.2325	0.008353	2.658	0.02704	1.578E-31	9.178E-32	0.2868	0.00119	2.214	0.2221	0.2228	0.01786	0.04369	0.04262	0.08401	0.04369	0.01383	0.7134	0.08301	6.13	0.3409	0.3328	1.782
6.300000000000011	-65	-65	-65	0.05678	0.06444	0.04059	0.0008603	205	0.785	0.2071	0.007899	2.658	0.0227	1.572E-31	9.142E-32	0.2818	0.001169	2.206	0.2159	0.2165	0.01741	0.04368	0.0416	0.08514	0.04368	0.0139	0.7099	0.08344	6.13	0.3409	0.3328	1.782
6.300000000000011	-65	-65	-65	0.05604	0.06305	0.04059	0.0007801	185.8	0.7981	0.1943	0.007688	2.658	0.02058	1.569E-31	9.126E-32	0.2772	0.001145	2.194	0.2096	0.2101	0.01692	0.04366	0.0405	0.0861	0.04366	0.01397	0.7064	0.08386	6.13	0.3408	0.3329	1.782
6.300000000000011	-65	-65	-65	0.05563	0.06224	0.04059	0.0007328	174.6	0.8053	0.1871	0.007571	2.658	0.01933	1.568E-31	9.118E-32	0.2731	0.001116	2.179	0.2032	0.2037	0.0164	0.04364	0.03932	0.08683	0.04364	0.01404	0.7029	0.08429	6.131	0.3407	0.3329	1.782
6.399999999999977	-65	-65	-65	0.05533	0.06161	0.04059	0.0006954	165.7	0.8103	0.1823	0.007481	2.658	0.01835	1.567E-31	9.113E-32	0.2693	0.001084	2.16	0.1967	0.1972	0.01584	0.04363	0.03807	0.08728	0.04363	0.01411	0.6993	0.08472	6.131	0.3406	0.3329	1.782
6.5	-65	-65	-65	0.05504	0.061	0.04059	0.000659	157	0.8145	0.1781	0.007395	2.658	0.01739	1.566E-31	9.108E-32	0.2657	0.001049	2.138	0.1902	0.1906	0.01525	0.04361	0.03676	0.08743	0.04361	0.01419	0.6955	0.08517	6.131	0.3404	0.3329	1.782
6.5	-65	-65	-65	0.05475	0.06036	0.04059	0.0006208	147.9	0.8186	0.1741	0.007303	2.658	0.01638	1.565E-31	9.104E-32	0.2623	0.001011	2.115	0.1836	0.184	0.01464	0.04359	0.03538	0.08722	0.04359	0.01427	0.6917	0.08565	6.131	0.3403	0.3329	1.782
6.600000000000023	-65	-65	-65	0.05444	0.05969	0.04059	0.0005803	138.2	0.8226	0.1702	0.007206	2.658	0.01531	1.564E-31	9.098E-32	0.2591	0.0009699	2.089	0.177	0.1773	0.01401	0.04358	0.03394	0.08663	0.04358	0.01435	0.6876	0.08615	6.131	0.3401	0.3329	1.782
6.600000000000023	-65	-65	-65	0.05412	0.05898	0.04059	0.0005377	128.1	0.8266	0.1663	0.007102	2.658	0.01418	1.563E-31	9.093E-32	0.256	0.0009274	2.062	0.1704	0.1707	0.01335	0.04356	0.03245	0.08565	0.04356	0.01444	0.6835	0.08666	6.131	0.34	0.333	1.782
6.699999999999989	-65	-65	-65	0.05379	0.05824	0.04059	0.0004935	117.6	0.8305	0.1625	0.006994	2.658	0.01302	1.563E-31	9.087E-32	0.2528	0.0008834	2.033	0.1638	0.1641	0.01268	0.04355	0.03092	0.08426	0.04355	0.01453	0.6793	0.0872	6.131	0.3398	0.333	1.782
6.800000000000011	-65	-65	-65	0.05345	0.0575	0.04059	0.0004486	106.9	0.8343	0.1588	0.006883	2.658	0.01184	1.562E-31	9.082E-32	0.2497	0.0008386	2.004	0.1574	0.1577	0.012	0.04353	0.02935	0.08247	0.04353	0.01462	0.6749	0.08776	6.132	0.3396	0.3331	1.782
6.899999999999977	-65	-65	-65	0.05311	0.05675	0.04059	0.0004036	96.15	0.8379	0.1553	0.006772	2.658	0.01065	1.561E-31	9.076E-32	0.2466	0.0007932	1.975	0.1512	0.1515	0.01132	0.04352	0.02776	0.0803	0.04352	0.01471	0.6705	0.08833	6.132	0.3394	0.3332	1.782
7	-65	-65	-65	0.05278	0.05601	0.04059	0.0003593	85.58	0.8414	0.152	0.006661	2.658	0.009478	1.56E-31	9.07E-32	0.2436	0.0007477	1.946	0.1452	0.1454	0.01063	0.04351	0.02615	0.07776	0.04351	0.01481	0.666	0.08892	6.132	0.3392	0.3333	1.782
7	-64.58	-64.99	-64.99	0.05266	0.05574	0.04061	0.0003429	81.72	0.8426	0.1508	0.00662	2.659	0.00905	1.559E-31	9.069E-32	0.2424	0.0007306	1.935	0.143	0.1432	0.01038	0.04351	0.02555	0.07672	0.04351	0.01485	0.6643	0.08915	6.132	0.3391	0.3334	1.782
7	-60.96	-64.51	-64.51	0.05266	0.05578	0.04178	0.0003428	83.45	0.8426	0.1508	0.00662	2.716	0.009239	1.609E-31	9.356E-32	0.2424	0.0007305	1.935	0.143	0.1432	0.01037	0.04351	0.02554	0.07672	0.04351	0.01485	0.6643	0.08915	6.132	0.3391	0.3334	1.782
7	-51.29	-60.44	-60.44	0.0527	0.05654	0.05313	0.0003426	99.64	0.8426	0.1507	0.006621	3.245	0.011	8.5E-30	4.943E-30	0.2424	0.0007303	1.934	0.143	0.1432	0.01037	0.04351	0.02553	0.0767	0.04351	0.01485	0.6643	0.08915	6.132	0.3391	0.3334	1.782
7	18.82	-10.05	-10.05	0.05548	0.07126	0.5606	0.0003421	324.7	0.8426	0.1507	0.006678	10.59	0.01928	73.07	42.5	0.2424	0.0007307	1.934	0.1429	0.1432	0.01036	0.04351	0.02552	0.07667	0.04351	0.01485	0.6642	0.08916	6.132	0.3391	0.3334	1.782
7	-32.32	-39.28	-39.28	1.474	1.082	0.1725	0.0003413	218.5	0.817	0.1628	0.02014	7.141	0.02312	15160	8818	0.2423	0.00153	1.933	0.1455	0.1453	0.01035	0.04351	0.02549	0.07662	0.04351	0.01485	0.6642	0.08917	6.132	0.3391	0.3334	1.782
7	-57.25	-55.6	-55.6	0.6254	0.3572	0.07042	0.000339	120.8	0.3688	0.4714	0.1598	3.975	0.01327	2411	1402	0.2458	0.01224	1.935	0.1557	0.1519	0.01071	0.04351	0.02567	0.07654	0.04351	0.01486	0.664	0.08919	6.132	0.3391	0.3334	1.782
7	-60.85	-60.51	-60.51	0.3249	0.1746	0.05293	0.0003348	97.11	0.1857	0.7181	0.09626	3.236	0.01072	120.2	69.88	0.2513	0.006667	1.938	0.1613	0.156	0.01128	0.04351	0.02601	0.07645	0.04351	0.01486	0.6637	0.08921	6.132	0.3391	0.3334	1.782
7	-62.06	-62.1	-62.1	0.2247	0.1293	0.0482	0.0003307	89.55	0.1943	0.7649	0.04083	3.021	0.009899	1.918	1.115	0.2535	0.002459	1.94	0.1647	0.1596	0.01151	0.04351	0.02612	0.07635	0.04351	0.01487	0.6632	0.08925	6.132	0.3391	0.3334	1.782
7	-62.32	-62.37	-62.37	0.2074	0.1218	0.04742	0.0003298	88.23	0.2055	0.7594	0.03504	2.985	0.009756	0.6523	0.3794	0.2536	0.002051	1.94	0.1653	0.1603	0.01153	0.04351	0.02612	0.07632	0.04351	0.01487	0.6631	0.08927	6.132	0.3391	0.3334	1.782
7	-62.36	-62.41	-62.41	0.2049	0.1207	0.04731	0.0003297	88.04	0.2074	0.7583	0.0343	2.979	0.009735	0.5526	0.3214	0.2537	0.001999	1.94	0.1653	0.1604	0.01153	0.04351	0.02612	0.07632	0.04351	0.01487	0.663	0.08927	6.132	0.3391	0.3334	1.782
7	-62.45	-62.51	-62.51	0.1989	0.1181	0.04704	0.0003294	87.58	0.2123	0.7551	0.0326	2.967	0.009684	0.3649	0.2122	0.2537	0.001881	1.94	0.1655	0.1606	0.01154	0.04351	0.02612	0.07631	0.04351	0.01487	0.663	0.08927	6.132	0.3391	0.3334	1.782
7	-62.64	-62.7	-62.7	0.1875	0.1132	0.04653	0.0003287	86.71	0.2226	0.7477	0.0297	2.943	0.009589	0.1591	0.09254	0.2538	0.001682	1.94	0.1659	0.1611	0.01155	0.04351	0.02611	0.07629	0.04351	0.01487	0.6629	0.08928	6.132	0.3391	0.3334	1.782
7	-62.92	-62.98	-62.98	0.1703	0.1058	0.04575	0.0003277	85.35	0.2415	0.7326	0.0259	2.906	0.009441	0.03879	0.02256	0.2538	0.001431	1.94	0.1663	0.1619	0.01156	0.04351	0.0261	0.07626	0.04351	0.01488	0.6627	0.0893	6.132	0.3391	0.3334	1.782
7	-63.19	-62.99	-62.99	0.232	1.133	0.04573	0.07525	19600	0.2581	0.7114	0.0304	2.905	2.168	0.004447	0.002586	0.2538	0.003501	1.94	0.167	0.1653	0.01156	0.04351	0.02608	0.0762	0.04351	0.01488	0.6624	0.08933	6.132	0.339	0.3334	1.782
7	-62.47	-62.26	-62.26	0.3934	1.783	0.04775	0.1071	28790	0.1835	0.724	0.09255	3	3.182	0.0002016	0.0001172	0.255	0.05805	1.95	0.1711	0.1877	0.0117	0.04351	0.02721	0.07614	0.04351	0.01489	0.6619	0.08937	6.132	0.339	0.3335	1.782
7	-62.53	-62.53	-62.53	0.5106	1.617	0.04699	0.09237	24540	0.1532	0.7468	0.09991	2.964	2.714	3.137E-06	1.825E-06	0.2644	0.08823	1.995	0.1825	0.2188	0.0127	0.04351	0.03176	0.07611	0.04351	0.0149	0.6609	0.08945	6.132	0.339	0.3335	1.782
7	-63.32	-63.35	-63.35	0.5412	1.288	0.04475	0.0717	18370	0.1305	0.7781	0.09133	2.859	2.033	1.409E-08	8.194E-09	0.2834	0.07001	2.055	0.2021	0.2464	0.01472	0.04351	0.03773	0.07621	0.04351	0.01492	0.6594	0.08957	6.132	0.339	0.3335	1.782
7	-64.03	-64.05	-64.05	0.4908	0.9702	0.04294	0.05259	13070	0.1146	0.8064	0.07895	2.772	1.446	1.528E-11	8.887E-12	0.3041	0.04177	2.11	0.2261	0.2653	0.01701	0.04351	0.04273	0.07655	0.04351	0.01495	0.6573	0.08977	6.132	0.339	0.3335	1.782
7.100000000000023	-64.48	-64.48	-64.48	0.3958	0.7005	0.04185	0.03679	8967	0.111	0.8226	0.0664	2.719	0.9928	3.379E-15	1.965E-15	0.3183	0.02015	2.15	0.2485	0.2763	0.01873	0.04351	0.04581	0.07717	0.04351	0.015	0.6546	0.09006	6.132	0.339	0.3335	1.782
7.100000000000023	-64.73	-64.73	-64.73	0.2938	0.4877	0.04124	0.02464	5941	0.1273	0.8184	0.05428	2.69	0.6578	1.291E-19	7.509E-20	0.3235	0.00848	2.177	0.265	0.2822	0.01962	0.0435	0.04716	0.07804	0.0435	0.01507	0.651	0.09048	6.132	0.3389	0.3335	1.782
7.100000000000023	-64.86	-64.86	-64.86	0.208	0.3307	0.04092	0.01583	3794	0.1746	0.7829	0.04252	2.674	0.4201	7.365E-25	4.283E-25	0.3223	0.003645	2.195	0.2745	0.2845	0.01989	0.0435	0.04742	0.07912	0.0435	0.01516	0.6468	0.09103	6.132	0.3389	0.3336	1.782
7.100000000000023	-64.93	-64.93	-64.93	0.1461	0.2224	0.04076	0.009767	2334	0.2619	0.7067	0.03141	2.666	0.2585	2.615E-30	1.521E-30	0.3178	0.001989	2.208	0.2778	0.2837	0.01984	0.0435	0.04714	0.08033	0.0435	0.01528	0.6421	0.09169	6.132	0.3389	0.3336	1.782
7.100000000000023	-64.96	-64.96	-64.96	0.106	0.1526	0.04068	0.005835	1392	0.3841	0.5938	0.02207	2.662	0.1542	1.803E-31	1.048E-31	0.3119	0.001481	2.218	0.2767	0.2802	0.01964	0.0435	0.04661	0.08164	0.0435	0.0154	0.6375	0.09241	6.132	0.3388	0.3336	1.782
7.100000000000023	-64.98	-64.98	-64.98	0.08216	0.1102	0.04064	0.003445	821.5	0.5157	0.4688	0.01547	2.66	0.09097	1.675E-31	9.741E-32	0.3057	0.001325	2.225	0.2727	0.2749	0.01935	0.04349	0.04593	0.08297	0.04349	0.01552	0.633	0.09314	6.132	0.3387	0.3337	1.782
7.199999999999989	-64.99	-64.99	-64.99	0.06871	0.08613	0.04062	0.00209	498.1	0.6297	0.3588	0.01146	2.659	0.05516	1.62E-31	9.423E-32	0.2995	0.00127	2.229	0.267	0.2684	0.01902	0.04348	0.04515	0.08431	0.04348	0.01563	0.6288	0.09382	6.132	0.3387	0.3337	1.782
7.199999999999989	-64.99	-64.99	-64.99	0.06173	0.07352	0.0406	0.001376	327.9	0.7106	0.2801	0.009357	2.658	0.03631	1.592E-31	9.257E-32	0.2936	0.001243	2.229	0.2603	0.2613	0.01864	0.04347	0.04428	0.08562	0.04347	0.01574	0.625	0.09445	6.132	0.3386	0.3338	1.782
7.199999999999989	-64.99	-64.99	-64.99	0.05835	0.06734	0.0406	0.001026	244.3	0.7591	0.2325	0.008354	2.658	0.02706	1.578E-31	9.178E-32	0.2881	0.001222	2.225	0.2532	0.2539	0.01822	0.04346	0.04333	0.08686	0.04346	0.01583	0.6216	0.09503	6.132	0.3385	0.3338	1.782
7.300000000000011	-65	-65	-65	0.05679	0.06446	0.04059	0.0008608	205.1	0.7849	0.2072	0.0079	2.658	0.02271	1.572E-31	9.142E-32	0.2831	0.0012	2.217	0.2458	0.2465	0.01776	0.04345	0.04229	0.08797	0.04345	0.01592	0.6183	0.09557	6.133	0.3384	0.3339	1.782
7.300000000000011	-65	-65	-65	0.05605	0.06306	0.04059	0.0007805	185.9	0.798	0.1943	0.00769	2.658	0.02059	1.569E-31	9.126E-32	0.2785	0.001175	2.205	0.2384	0.2389	0.01726	0.04344	0.04118	0.0889	0.04344	0.016	0.6151	0.09608	6.133	0.3383	0.334	1.782
7.300000000000011	-65	-65	-65	0.05564	0.06225	0.04059	0.0007331	174.7	0.8053	0.1872	0.007572	2.658	0.01934	1.568E-31	9.119E-32	0.2743	0.001147	2.189	0.2308	0.2313	0.01673	0.04343	0.03999	0.0896	0.04343	0.01609	0.6119	0.09659	6.133	0.3382	0.334	1.782
7.399999999999977	-65	-65	-65	0.05534	0.06162	0.04059	0.0006957	165.7	0.8102	0.1823	0.007483	2.658	0.01835	1.567E-31	9.113E-32	0.2704	0.001114	2.17	0.2232	0.2236	0.01617	0.04342	0.03872	0.09002	0.04342	0.01618	0.6086	0.09711	6.133	0.3381	0.3341	1.782
7.5	-65	-65	-65	0.05505	0.06101	0.04059	0.0006593	157.1	0.8145	0.1781	0.007396	2.658	0.01739	1.566E-31	9.108E-32	0.2668	0.001078	2.148	0.2154	0.2159	0.01557	0.04341	0.03739	0.09013	0.04341	0.01627	0.6052	0.09765	6.133	0.3379	0.3342	1.782
7.5	-65	-65	-65	0.05476	0.06037	0.04059	0.0006211	148	0.8186	0.1741	0.007304	2.658	0.01639	1.565E-31	9.104E-32	0.2634	0.001039	2.124	0.2076	0.208	0.01495	0.0434	0.03599	0.08989	0.0434	0.01636	0.6018	0.09821	6.133	0.3378	0.3343	1.782
7.600000000000023	-65	-65	-65	0.05445	0.05969	0.04059	0.0005805	138.3	0.8226	0.1702	0.007206	2.658	0.01532	1.564E-31	9.098E-32	0.2602	0.0009976	2.098	0.1998	0.2002	0.01431	0.04339	0.03454	0.08926	0.04339	0.01646	0.5982	0.0988	6.133	0.3376	0.3344	1.781
7.600000000000023	-65	-65	-65	0.05413	0.05899	0.04059	0.0005379	128.1	0.8266	0.1663	0.007103	2.658	0.01419	1.563E-31	9.093E-32	0.257	0.0009543	2.071	0.1921	0.1925	0.01365	0.04338	0.03303	0.08824	0.04338	0.01656	0.5945	0.0994	6.134	0.3374	0.3345	1.781
7.699999999999989	-65	-65	-65	0.05379	0.05825	0.04059	0.0004937	117.6	0.8305	0.1625	0.006995	2.658	0.01303	1.563E-31	9.087E-32	0.2538	0.0009096	2.042	0.1845	0.1848	0.01297	0.04337	0.03148	0.08681	0.04337	0.01666	0.5907	0.1	6.134	0.3372	0.3347	1.781
7.800000000000011	-65	-65	-65	0.05346	0.0575	0.04059	0.0004488	106.9	0.8343	0.1589	0.006884	2.658	0.01184	1.562E-31	9.082E-32	0.2507	0.000864	2.013	0.1771	0.1773	0.01228	0.04337	0.02989	0.08498	0.04337	0.01677	0.5869	0.1007	6.134	0.337	0.3349	1.781
7.899999999999977	-65	-65	-65	0.05312	0.05676	0.04059	0.0004038	96.18	0.8379	0.1553	0.006772	2.658	0.01065	1.561E-31	9.076E-32	0.2475	0.0008179	1.983	0.1699	0.1701	0.01159	0.04337	0.02828	0.08276	0.04337	0.01688	0.583	0.1013	6.134	0.3368	0.3351	1.781
8	-65	-65	-65	0.05279	0.05602	0.04059	0.0003594	85.61	0.8414	0.152	0.006661	2.658	0.009481	1.56E-31	9.07E-32	0.2444	0.0007715	1.953	0.1629	0.1632	0.01089	0.04337	0.02665	0.08018	0.04337	0.01699	0.5792	0.102	6.134	0.3365	0.3354	1.781
8	-64.58	-64.99	-64.99	0.05267	0.05575	0.04061	0.000343	81.74	0.8426	0.1508	0.00662	2.659	0.009053	1.559E-31	9.069E-32	0.2433	0.0007541	1.942	0.1604	0.1606	0.01063	0.04337	0.02604	0.07912	0.04337	0.01704	0.5777	0.1023	6.135	0.3364	0.3355	1.78
8	-60.96	-64.51	-64.51	0.05267	0.05579	0.04178	0.0003429	83.48	0.8426	0.1508	0.00662	2.716	0.009242	1.609E-31	9.356E-32	0.2433	0.000754	1.942	0.1604	0.1606	0.01063	0.04337	0.02604	0.07911	0.04337	0.01704	0.5777	0.1023	6.135	0.3364	0.3355	1.78
8	-51.29	-60.44	-60.44	0.05271	0.05655	0.05313	0.0003427	99.67	0.8426	0.1508	0.006621	3.245	0.011	8.5E-30	4.943E-30	0.2433	0.0007538	1.942	0.1603	0.1606	0.01062	0.04337	0.02603	0.0791	0.04337	0.01704	0.5777	0.1023	6.135	0.3364	0.3355	1.78
8	18.82	-10.05	-10.05	0.05549	0.07127	0.5606	0.0003422	324.8	0.8426	0.1508	0.006679	10.59	0.01929	73.08	42.5	0.2432	0.0007542	1.942	0.1603	0.1605	0.01062	0.04337	0.02601	0.07907	0.04337	0.01704	0.5776	0.1023	6.135	0.3364	0.3355	1.78
8	-32.32	-39.28	-39.28	1.475	1.082	0.1725	0.0003415	218.6	0.817	0.1628	0.02013	7.141	0.02313	15160	8818	0.2432	0.001554	1.941	0.1632	0.1629	0.01061	0.04337	0.02598	0.07901	0.04337	0.01704	0.5775	0.1023	6.135	0.3364	0.3355	1.78
8	-57.25	-55.6	-55.6	0.6257	0.3572	0.07042	0.0003391	120.8	0.3689	0.4713	0.1598	3.975	0.01328	2411	1402	0.2466	0.01232	1.942	0.1746	0.1704	0.01097	0.04337	0.02616	0.07894	0.04337	0.01704	0.5774	0.1023	6.135	0.3364	0.3355	1.78
8	-60.85	-60.51	-60.51	0.3249	0.1745	0.05293	0.0003349	97.14	0.1858	0.718	0.09625	3.236	0.01073	120.2	69.88	0.2522	0.006751	1.946	0.1807	0.1749	0.01154	0.04337	0.0265	0.07884	0.04337	0.01705	0.5771	0.1023	6.135	0.3364	0.3355	1.78
8	-62.06	-62.1	-62.1	0.2247	0.1293	0.0482	0.0003308	89.58	0.1944	0.7648	0.04082	3.021	0.009902	1.917	1.115	0.2544	0.002501	1.947	0.1846	0.1788	0.01177	0.04337	0.02661	0.07874	0.04337	0.01706	0.5766	0.1024	6.135	0.3364	0.3355	1.78
8	-62.32	-62.37	-62.37	0.2074	0.1218	0.04742	0.0003299	88.27	0.2056	0.7593	0.03503	2.985	0.009759	0.6523	0.3793	0.2545	0.002088	1.947	0.1852	0.1796	0.01179	0.04337	0.02661	0.07871	0.04337	0.01706	0.5765	0.1024	6.135	0.3364	0.3355	1.78
8	-62.36	-62.41	-62.41	0.2049	0.1207	0.04731	0.0003298	88.08	0.2075	0.7582	0.03429	2.979	0.009738	0.5525	0.3213	0.2546	0.002036	1.947	0.1853	0.1797	0.01179	0.04337	0.02661	0.07871	0.04337	0.01706	0.5765	0.1024	6.135	0.3364	0.3355	1.78
8	-62.45	-62.51	-62.51	0.1988	0.1181	0.04704	0.0003295	87.61	0.2124	0.755	0.03259	2.967	0.009688	0.3649	0.2122	0.2546	0.001916	1.947	0.1855	0.18	0.0118	0.04337	0.02661	0.0787	0.04337	0.01706	0.5765	0.1024	6.135	0.3364	0.3355	1.78
8	-62.64	-62.7	-62.7	0.1875	0.1132	0.04653	0.0003288	86.74	0.2227	0.7476	0.02969	2.943	0.009592	0.1591	0.09254	0.2547	0.001715	1.947	0.1859	0.1806	0.01181	0.04337	0.02661	0.07868	0.04337	0.01706	0.5764	0.1024	6.135	0.3364	0.3355	1.78
8	-62.92	-62.98	-62.98	0.1702	0.1058	0.04575	0.0003278	85.38	0.2416	0.7325	0.02589	2.906	0.009444	0.03879	0.02256	0.2547	0.001461	1.947	0.1864	0.1814	0.01181	0.04337	0.02659	0.07864	0.04337	0.01707	0.5762	0.1025	6.135	0.3364	0.3355	1.78
