#X	#Y	#DWt
-5	50	-0.18703
-4	50	-0.240754
-3	50	-0.0990734
-2	50	-0.0982901
-1	50	-0.0916884
0	50	-0.0768273
1	50	-0.0532488
2	50	-0.024821
3	50	0.0100819
4	50	0.0404377
5	50	0.0456097
