#X	#Y	#DWt
-50	0	-0.205226
-45	0	-0.222455
-40	0	-0.243887
-35	0	-0.270606
-30	0	-0.303801
-25	0	-0.344019
-20	0	-0.388251
-15	0	-0.424074
-10	0	-0.434002
-5	0	-0.429851
0	0	-0.13089
5	0	0.293086
10	0	0.337651
15	0	0.243258
20	0	0.143527
25	0	0.0660913
30	0	0.0112715
35	0	-0.0267912
40	0	-0.0532918
45	0	-0.0719061
50	0	-0.0851119
