|Run	|Epoch	$RunName	#CorSim	#UnitErr	#PctErr	#PctCor	#PctErr2	#V4_AvgCaDiff	#V4_Gnmda	#V4_GgabaB	#V4_SSGi	#IT_AvgCaDiff	#IT_Gnmda	#IT_GgabaB	#IT_SSGi	#Output_AvgCaDiff	#Output_Gnmda	#Output_GgabaB	#Output_SSGi	#TstCorSim	#TstUnitErr	#TstPctCor	#TstPctErr	#PerTrlMSec	#V4_ActMAvg	#V4_ActMMax	#V4_MaxGeM	#V4_CorDiff	#V4_GiMult	#IT_ActMAvg	#IT_ActMMax	#IT_MaxGeM	#IT_CorDiff	#IT_GiMult	#Output_ActMAvg	#Output_ActMMax	#Output_MaxGeM	#Output_CorDiff	#Output_GiMult	#V1_ActAvg	#V4_PCA_NStrong	#V4_PCA_Top5	#V4_PCA_Next5	#V4_PCA_Rest	#IT_PCA_NStrong	#IT_PCA_Top5	#IT_PCA_Next5	#IT_PCA_Rest	#Output_PCA_NStrong	#Output_PCA_Top5	#Output_PCA_Next5	#Output_PCA_Rest
0	0	gpu_nd2_Base	0.01305	0.05	0.9365	0.06349	0.873	-0.00218	0.2258	0.2709	0.01567	0.006183	0.2222	0.171	0.01153	-0.007981	0.04806	0.2656	0.02851	0	0	0	0	0	0.02929	0.3983	1.078	0.09261	1	0.02652	0.2392	0.6468	0.2628	1	0.02131	0.2956	0.5283	0.987	1	0.06752	70	0.1421	0.06941	0.004113	16	0.01702	0.01326	0.00197	0	0.007102	0.005144	0.001124
0	1	gpu_nd2_Base	0.0725	0.05	0.8828	0.1172	0.7656	-0.001962	0.2229	0.2555	0.01514	0.005983	0.2201	0.1728	0.01128	-0.008213	0.04865	0.2692	0.02922	0	0	0	0	283.3	0.02977	0.405	1.061	0.09135	1	0.02705	0.2398	0.6659	0.2706	1	0.02384	0.3274	0.537	0.9275	1	0.06778	70	0.1421	0.06941	0.004113	16	0.01702	0.01326	0.00197	0	0.007102	0.005144	0.001124
