$Cond	#ErrDWt	#Trial	#Cycle	#SSpike	#RSpike	#SnmdaO	#SnmdaI	#Ge	#Inet	#Vm	#Act	#Gk	#ISI	#VmDend	#Gnmda	#RnmdaSyn	#RCa	#R_CaM	#R_CaP	#R_CaD	#S_CaM	#S_CaP	#S_CaD	#P_Ca	#P_CaM	#P_CaP	#P_CaD	#P_CaDMax	#P_TDWt	#P_DWt	#P_Wt	#X_Ca	#X_CaM	#X_CaP	#X_CaD	#X_CaDMax	#X_TDWt	#X_DWt	#X_Wt	#N_Ca	#N_CaM	#N_CaP	#N_CaD	#N_CaDMax	#N_TDWt	#N_DWt	#N_Wt	#O_Ca	#O_CaM	#O_CaP	#O_CaD	#O_CaDMax	#O_TDWt	#O_DWt	#O_Wt
	0	0	61	0	0	0.3948	0	0.5018	0.07817	0.2815	0	0	1	0.21	0.001808	0.5	0	0.7308	0.1624	0.1429	0.07159	0.1759	0.1362	0	0.05232	0.02857	0.01947	0	0	0.04416	0.5	0	0.09073	0.02004	0.01238	0.01238	-0.03177	0	0.5	0	0.006554	0.0007188	0.0003582	0.0003582	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	62	0	0	0.3792	0	0.5019	0.05212	0.3	0	0	2	0.2137	0.001897	0.5	0	0.6577	0.1748	0.1437	0.06443	0.1732	0.1371	0	0.04238	0.03026	0.01971	0	0	0.04416	0.5	0	0.07258	0.02135	0.0126	0.0126	-0.03177	0	0.5	0	0.005243	0.0008319	0.00037	0.00037	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	63	0	0	0.3642	0	0.5019	-0.04701	0.1968	0	0	3	0.2002	0.001939	0.5	0	0.5919	0.1852	0.1448	0.05799	0.1703	0.138	0	0.03433	0.03153	0.01997	0	0	0.04416	0.5	0	0.05807	0.02227	0.01284	0.01284	-0.03177	0	0.5	0	0.004195	0.000916	0.0003837	0.0003837	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	64	0	0	0.3497	0	0.5018	-0.001135	0.1905	0	0	4	0.1925	0.001787	0.5	0	0.5328	0.1939	0.146	0.05219	0.1673	0.1387	0	0.0278	0.03244	0.02025	0	0	0.04416	0.5	0	0.04645	0.02288	0.01309	0.01309	-0.03177	0	0.5	0	0.003356	0.000977	0.0003985	0.0003985	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	65	0	0	0.3359	0	0.5017	1.029e-05	0.1874	0	0	5	0.1884	0.001706	0.5	0	0.4795	0.201	0.1474	0.04697	0.1643	0.1393	0	0.02252	0.03303	0.02053	0	0	0.04416	0.5	0	0.03716	0.02323	0.01335	0.01335	-0.03177	0	0.5	0	0.002685	0.00102	0.000414	0.000414	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	66	0	0	0.3226	0	0.5017	0.000183	0.1858	0	0	6	0.1863	0.001664	0.5	0	0.4315	0.2068	0.1488	0.04227	0.1613	0.1399	0	0.01824	0.03335	0.02082	0	0	0.04416	0.5	0	0.02973	0.0234	0.0136	0.0136	-0.03177	0	0.5	0	0.002148	0.001048	0.0004299	0.0004299	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	67	0	0	0.3098	0	0.5016	0.0001443	0.1849	0	0	7	0.1852	0.001642	0.5	0	0.3884	0.2113	0.1504	0.03805	0.1582	0.1403	0	0.01478	0.03343	0.02111	0	0	0.04416	0.5	0	0.02378	0.02341	0.01384	0.01384	-0.03177	0	0.5	0	0.001718	0.001065	0.0004457	0.0004457	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	68	0	0	0.2976	0	0.5016	8.639e-05	0.1845	0	0	8	0.1846	0.001632	0.5	0	0.3495	0.2148	0.152	0.03424	0.1551	0.1407	0	0.01197	0.03331	0.02139	0	0	0.04416	0.5	0	0.01903	0.0233	0.01408	0.01408	-0.03177	0	0.5	0	0.001375	0.001072	0.0004614	0.0004614	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	69	0	0	0.2858	0	0.5016	4.681e-05	0.1843	0	0	9	0.1844	0.001626	0.5	0	0.3146	0.2173	0.1537	0.03082	0.152	0.141	0	0.009695	0.03302	0.02166	0	0	0.04416	0.5	0	0.01522	0.02309	0.01431	0.01431	-0.03177	0	0.5	0	0.0011	0.001073	0.0004767	0.0004767	-0.005123	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	70	0	0	0.2745	0	0.5016	2.429e-05	0.1842	0	0	10	0.1842	0.001624	0.5	0	0.2831	0.2189	0.1553	0.02774	0.1489	0.1412	0	0.007853	0.03259	0.02192	0	0	0.04416	0.5	0	0.01218	0.02282	0.01452	0.01452	-0.02718	0	0.5	0	0.0008797	0.001068	0.0004915	0.0004915	-0.009614	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	71	0	0	0.2636	0	0.5016	1.243e-05	0.1841	0	0	11	0.1841	0.001622	0.5	0	0.2548	0.2198	0.1569	0.02496	0.1458	0.1413	0	0.006361	0.03204	0.02217	0	0	0.04416	0.5	0	0.009742	0.02249	0.01472	0.01472	-0.02718	0	0.5	0	0.0007038	0.001059	0.0005057	0.0005057	-0.009614	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	72	0	0	0.2531	0	0.5016	6.309e-06	0.1841	0	0	12	0.1841	0.001622	0.5	0	0.2293	0.2201	0.1585	0.02247	0.1427	0.1413	0	0.005152	0.0314	0.0224	0	0	0.04416	0.5	0	0.007793	0.02213	0.0149	0.0149	-0.02718	0	0.5	0	0.000563	0.001047	0.0005192	0.0005192	-0.009614	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	73	0	0	0.2431	0	0.5016	3.229e-06	0.1841	0	0	13	0.1841	0.001621	0.5	0	0.2064	0.2197	0.16	0.02022	0.1396	0.1413	0	0.004173	0.03068	0.02261	0	0	0.04416	0.5	0	0.006235	0.02173	0.01507	0.01507	-0.02718	0	0.5	0	0.0004504	0.001032	0.000532	0.000532	-0.009614	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	74	0.1	0	1	1	0.5016	1.725e-06	0.1841	0	0	14	0.1841	0.001621	0.5	0	0.1858	0.2189	0.1615	0.8182	0.1566	0.1417	0	0.152	0.03427	0.02288	0	0	0.04416	0.5	0.7839	0.1618	0.02523	0.01533	0.01533	-0.02477	0	0.5	0	0.0003603	0.001015	0.0005441	0.0005441	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	75	0	0	0.9604	0	0.5016	9.249e-07	0.1841	0	0	15	0.1841	0.001621	0.5	0	0.1672	0.2176	0.1629	0.7364	0.1711	0.1424	0	0.1231	0.03722	0.0232	0	0	0.04416	0.5	0	0.1294	0.02784	0.01564	0.01564	-0.02477	0	0.5	0	0.0002883	0.0009969	0.0005554	0.0005554	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	76	0	0	0.9224	0	0.5016	5.358e-07	0.1841	0	0	16	0.1841	0.001621	0.5	0	0.1505	0.2159	0.1642	0.6627	0.1834	0.1434	0	0.09972	0.03959	0.02355	0	0	0.04416	0.5	0	0.1035	0.02973	0.01599	0.01599	-0.02477	0	0.5	0	0.0002306	0.0009777	0.000566	0.000566	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	77	0	0	0.8858	0	0.5016	3.97e-07	0.1841	0	0	17	0.1841	0.001621	0.5	0	0.1354	0.2139	0.1654	0.5965	0.1937	0.1447	0	0.08077	0.04143	0.02394	0	0	0.04416	0.5	0	0.08283	0.03106	0.01637	0.01637	-0.02477	0	0.5	0	0.0001845	0.0009579	0.0005758	0.0005758	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	78	0	0	0.8508	0	0.5016	2.908e-07	0.1841	0	0	18	0.1841	0.001621	0.5	0	0.1219	0.2116	0.1666	0.5368	0.2023	0.1461	0	0.06543	0.0428	0.02435	0	0	0.04416	0.5	0	0.06626	0.03194	0.01676	0.01676	-0.02477	0	0.5	0	0.0001476	0.0009376	0.0005848	0.0005848	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	79	0	0	0.8171	0	0.5016	2.216e-07	0.1841	0	0	19	0.1841	0.001621	0.5	0	0.1097	0.209	0.1677	0.4831	0.2093	0.1477	0	0.05299	0.04375	0.02477	0	0	0.04416	0.5	0	0.05301	0.03246	0.01715	0.01715	-0.02477	0	0.5	0	0.0001181	0.0009171	0.0005931	0.0005931	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	80	0	0	0.7847	0	0.5016	1.384e-07	0.1841	0	0	20	0.1841	0.001621	0.5	0	0.09872	0.2063	0.1686	0.4348	0.2149	0.1494	0	0.04293	0.04434	0.02519	0	0	0.04416	0.5	0	0.04241	0.03271	0.01754	0.01754	-0.02477	0	0.5	0	9.446e-05	0.0008966	0.0006007	0.0006007	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	81	0	0	0.7536	0	0.5016	1.667e-07	0.1841	0	0	21	0.1841	0.001621	0.5	0	0.08885	0.2033	0.1695	0.3913	0.2194	0.1511	0	0.03477	0.0446	0.02562	0	0	0.04416	0.5	0	0.03393	0.03274	0.01792	0.01792	-0.02477	0	0.5	0	7.556e-05	0.000876	0.0006076	0.0006076	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	82	0	0	0.7238	0	0.5016	1.219e-07	0.1841	0	0	22	0.1841	0.001621	0.5	0	0.07996	0.2003	0.1703	0.3522	0.2227	0.1529	0	0.02816	0.04459	0.02604	0	0	0.04416	0.5	0	0.02714	0.0326	0.01829	0.01829	-0.02477	0	0.5	0	6.045e-05	0.0008556	0.0006138	0.0006138	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	83	0	0	0.6951	0	0.5016	1.609e-07	0.1841	0	0	23	0.1841	0.001621	0.5	0	0.07197	0.1971	0.1709	0.317	0.225	0.1547	0	0.02281	0.04434	0.02645	0	0	0.04416	0.5	0	0.02171	0.03233	0.01864	0.01864	-0.02477	0	0.5	0	4.836e-05	0.0008355	0.0006193	0.0006193	-0.009135	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	84	0	0	0.6676	0	0.5016	7.424e-08	0.1841	0	0	24	0.1841	0.001621	0.5	0	0.06477	0.1937	0.1715	0.2853	0.2265	0.1565	0	0.01848	0.04389	0.02685	0	0	0.04416	0.5	0	0.01737	0.03196	0.01897	0.01897	-0.01804	0	0.5	0	3.869e-05	0.0008155	0.0006242	0.0006242	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	85	0	0	0.6412	0	0.5016	1.989e-07	0.1841	0	0	25	0.1841	0.001621	0.5	0	0.05829	0.1904	0.172	0.2568	0.2273	0.1583	0	0.01497	0.04327	0.02722	0	0	0.04416	0.5	0	0.0139	0.0315	0.01928	0.01928	-0.01804	0	0.5	0	3.095e-05	0.0007959	0.0006285	0.0006285	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	86	0	0	0.6158	0	0.5016	1.556e-07	0.1841	0	0	26	0.1841	0.001621	0.5	0	0.05246	0.1869	0.1723	0.2311	0.2274	0.16	0	0.01212	0.0425	0.02758	0	0	0.04416	0.5	0	0.01112	0.03099	0.01958	0.01958	-0.01804	0	0.5	0	2.476e-05	0.0007767	0.0006322	0.0006322	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	87	0	0	0.5914	0	0.5016	1.39e-07	0.1841	0	0	27	0.1841	0.001621	0.5	0	0.04722	0.1834	0.1726	0.208	0.2269	0.1617	0	0.00982	0.04162	0.02791	0	0	0.04416	0.5	0	0.008894	0.03044	0.01985	0.01985	-0.01804	0	0.5	0	1.981e-05	0.0007577	0.0006354	0.0006354	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	88	0	0	0.568	0	0.5016	1.064e-07	0.1841	0	0	28	0.1841	0.001621	0.5	0	0.0425	0.1799	0.1728	0.1872	0.2259	0.1633	0	0.007954	0.04064	0.02822	0	0	0.04416	0.5	0	0.007115	0.02986	0.0201	0.0201	-0.01804	0	0.5	0	1.585e-05	0.0007392	0.000638	0.000638	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	89	0	0	0.5455	0	0.5016	1.701e-07	0.1841	0	0	29	0.1841	0.001621	0.5	0	0.03825	0.1764	0.1729	0.1685	0.2245	0.1648	0	0.006443	0.03959	0.0285	0	0	0.04416	0.5	0	0.005692	0.02925	0.02033	0.02033	-0.01804	0	0.5	0	1.268e-05	0.000721	0.00064	0.00064	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	90	0	0	0.5239	0	0.5016	1.481e-07	0.1841	0	0	30	0.1841	0.001621	0.5	0	0.03442	0.1728	0.1729	0.1516	0.2227	0.1663	0	0.005219	0.03848	0.02875	0	0	0.04416	0.5	0	0.004553	0.02864	0.02054	0.02054	-0.01804	0	0.5	0	1.014e-05	0.0007032	0.0006416	0.0006416	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	91	0	0	0.5031	0	0.5016	1.156e-07	0.1841	0	0	31	0.1841	0.001621	0.5	0	0.03098	0.1693	0.1728	0.1365	0.2205	0.1676	0	0.004227	0.03732	0.02897	0	0	0.04416	0.5	0	0.003643	0.02801	0.02072	0.02072	-0.01804	0	0.5	0	8.114e-06	0.0006859	0.0006427	0.0006427	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	92	0	0	0.4832	0	0.5016	9.728e-08	0.1841	0	0	32	0.1841	0.001621	0.5	0	0.02788	0.1657	0.1726	0.1228	0.2181	0.1689	0	0.003424	0.03614	0.02916	0	0	0.04416	0.5	0	0.002914	0.02738	0.02089	0.02089	-0.01804	0	0.5	0	6.491e-06	0.0006689	0.0006434	0.0006434	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	93	0	0	0.4641	0	0.5016	1.752e-07	0.1841	0	0	33	0.1841	0.001621	0.5	0	0.02509	0.1622	0.1724	0.1105	0.2154	0.1701	0	0.002773	0.03494	0.02931	0	0	0.04416	0.5	0	0.002331	0.02676	0.02104	0.02104	-0.01804	0	0.5	0	5.193e-06	0.0006523	0.0006436	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	94	0	0	0.4457	0	0.5016	1.463e-07	0.1841	0	0	34	0.1841	0.001621	0.5	0	0.02258	0.1587	0.172	0.09947	0.2125	0.1711	0	0.002247	0.03372	0.02944	0	0	0.04416	0.5	0	0.001865	0.02614	0.02116	0.02116	-0.01804	0	0.5	0	4.154e-06	0.0006361	0.0006434	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	95	0	0	0.4281	0	0.5016	8.094e-08	0.1841	0	0	35	0.1841	0.001621	0.5	0	0.02033	0.1553	0.1716	0.08953	0.2094	0.1721	0	0.00182	0.03251	0.02953	0	0	0.04416	0.5	0	0.001492	0.02552	0.02127	0.02127	-0.01804	0	0.5	0	3.323e-06	0.0006203	0.0006428	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	96	0	0	0.4111	0	0.5016	1.394e-07	0.1841	0	0	36	0.1841	0.001621	0.5	0	0.01829	0.1518	0.1711	0.08057	0.2062	0.1729	0	0.001474	0.03131	0.02959	0	0	0.04416	0.5	0	0.001194	0.02491	0.02136	0.02136	-0.01804	0	0.5	0	2.659e-06	0.0006048	0.0006419	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	97	0	0	0.3948	0	0.5016	6.157e-08	0.1841	0	0	37	0.1841	0.001621	0.5	0	0.01646	0.1485	0.1705	0.07252	0.2028	0.1737	0	0.001194	0.03011	0.02962	0	0	0.04416	0.5	0	0.0009549	0.02431	0.02144	0.02144	-0.01804	0	0.5	0	2.127e-06	0.0005898	0.0006406	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	98	0	0	0.3792	0	0.5016	1.339e-07	0.1841	0	0	38	0.1841	0.001621	0.5	0	0.01482	0.1451	0.1699	0.06526	0.1994	0.1743	0	0.0009671	0.02893	0.02962	0	0	0.04416	0.5	0	0.0007639	0.02372	0.02149	0.02149	-0.01804	0	0.5	0	1.702e-06	0.0005751	0.0006389	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	99	0	0	0.3642	0	0.5016	9.997e-08	0.1841	0	0	39	0.1841	0.001621	0.5	0	0.01334	0.1418	0.1692	0.05874	0.1959	0.1749	0	0.0007833	0.02778	0.02959	0	0	0.04416	0.5	0	0.0006112	0.02315	0.02154	0.02154	-0.01804	0	0.5	0	1.361e-06	0.0005607	0.000637	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	100	0	0	0.3497	0	0.5016	6.937e-08	0.1841	0	0	40	0.1841	0.001621	0.5	0	0.012	0.1386	0.1684	0.05286	0.1923	0.1753	0	0.0006345	0.02665	0.02953	0	0	0.04416	0.5	0	0.0004889	0.02258	0.02156	0.02156	-0.01804	0	0.5	0	1.089e-06	0.0005467	0.0006347	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	101	0	0	0.3359	0	0.5016	8.589e-08	0.1841	0	0	41	0.1841	0.001621	0.5	0	0.0108	0.1354	0.1676	0.04758	0.1887	0.1756	0	0.0005139	0.02554	0.02944	0	0	0.04416	0.5	0	0.0003911	0.02202	0.02157	0.02157	-0.01804	0	0.5	0	8.712e-07	0.0005331	0.0006322	0.0006436	-0.00734	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	102	0	0.1	0.3226	0	0.5016	0.1955	0.2536	0	0	0	0.2021	0.001621	0.5	0.008302	0.8097	0.1522	0.1672	0.04282	0.185	0.1759	0	0.03467	0.02817	0.02941	0	0	0.04416	0.5	0.5552	0.1114	0.02426	0.02164	0.02164	-0.02574	0	0.5	0.03214	0.006428	0.0006805	0.0006334	0.0006436	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	103	0	0	0.3098	0	0.5018	0.07819	0.2814	0	0	1	0.21	0.001808	0.5	0	0.7287	0.1666	0.1672	0.03854	0.1814	0.176	0	0.02808	0.03023	0.02943	0	0	0.04416	0.5	0	0.08909	0.02588	0.02175	0.02175	-0.02574	0	0.5	0	0.005143	0.000792	0.0006374	0.0006436	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	104	0	0	0.2976	0	0.5019	0.05213	0.3	0	0	2	0.2137	0.001896	0.5	0	0.6559	0.1789	0.1675	0.03468	0.1777	0.176	0	0.02275	0.03179	0.02949	0	0	0.04416	0.5	0	0.07127	0.02701	0.02188	0.02188	-0.02574	0	0.5	0	0.004114	0.0008751	0.0006433	0.0006436	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	105	0	0	0.2858	0	0.5019	-0.04691	0.1967	0	0	3	0.2001	0.001939	0.5	0	0.5903	0.1892	0.168	0.03122	0.174	0.176	0	0.01843	0.03292	0.02958	0	0	0.04416	0.5	0	0.05702	0.02776	0.02202	0.02202	-0.02574	0	0.5	0	0.003291	0.0009355	0.0006506	0.0006506	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	106	0	0	0.2745	0	0.5018	-0.001126	0.1905	0	0	4	0.1925	0.001787	0.5	0	0.5313	0.1977	0.1688	0.02809	0.1704	0.1759	0	0.01493	0.03369	0.02968	0	0	0.04416	0.5	0	0.04561	0.02821	0.02218	0.02218	-0.02574	0	0.5	0	0.002633	0.0009779	0.0006588	0.0006588	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	107	0	0	0.2636	0	0.5017	1.522e-05	0.1874	0	0	5	0.1884	0.001706	0.5	0	0.4781	0.2047	0.1697	0.02528	0.1668	0.1756	0	0.01209	0.03414	0.0298	0	0	0.04416	0.5	0	0.03649	0.02842	0.02234	0.02234	-0.02574	0	0.5	0	0.002106	0.001006	0.0006675	0.0006675	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	108	0	0	0.2531	0	0.5017	0.0001857	0.1858	0	0	6	0.1862	0.001664	0.5	0	0.4303	0.2104	0.1707	0.02276	0.1632	0.1753	0	0.009793	0.03433	0.02993	0	0	0.04416	0.5	0	0.02919	0.02844	0.02249	0.02249	-0.02574	0	0.5	0	0.001685	0.001023	0.0006764	0.0006764	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	109	0	0	0.2431	0	0.5016	0.0001456	0.1849	0	0	7	0.1851	0.001642	0.5	0	0.3873	0.2148	0.1718	0.02048	0.1596	0.1749	0	0.007932	0.03428	0.03005	0	0	0.04416	0.5	0	0.02335	0.02831	0.02263	0.02263	-0.02574	0	0.5	0	0.001348	0.001031	0.0006852	0.0006852	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	110	0	0	0.2335	0	0.5016	8.693e-05	0.1845	0	0	8	0.1846	0.001631	0.5	0	0.3486	0.2181	0.173	0.01843	0.1561	0.1744	0	0.006425	0.03405	0.03017	0	0	0.04416	0.5	0	0.01868	0.02807	0.02277	0.02277	-0.02574	0	0.5	0	0.001078	0.001032	0.0006939	0.0006939	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	111	0	0	0.2242	0	0.5016	4.7e-05	0.1843	0	0	9	0.1843	0.001626	0.5	0	0.3137	0.2205	0.1742	0.01659	0.1526	0.1739	0	0.005204	0.03365	0.03029	0	0	0.04416	0.5	0	0.01495	0.02774	0.02289	0.02289	-0.02574	0	0.5	0	0.0008628	0.001028	0.0007023	0.0007023	-0.006124	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	112	0.1	0	1	1	0.5016	2.43e-05	0.1842	0	0	10	0.1842	0.001623	0.5	0	0.2823	0.2221	0.1754	0.8149	0.1691	0.1738	0	0.2301	0.03756	0.03047	0	0	0.04416	0.5	0.901	0.1922	0.03185	0.02312	0.02312	-0.01815	0	0.5	0	0.0006902	0.00102	0.0007102	0.0007102	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	113	0	0	0.9604	0	0.5016	1.235e-05	0.1841	0	0	11	0.1841	0.001622	0.5	0	0.2541	0.2229	0.1765	0.7334	0.1833	0.174	0	0.1864	0.04084	0.03072	0	0	0.04416	0.5	0	0.1537	0.0349	0.02341	0.02341	-0.01815	0	0.5	0	0.0005522	0.001008	0.0007177	0.0007177	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	114	0	0	0.9224	0	0.5016	6.26e-06	0.1841	0	0	12	0.1841	0.001621	0.5	0	0.2287	0.223	0.1777	0.6601	0.1952	0.1745	0	0.151	0.04353	0.03102	0	0	0.04416	0.5	0	0.123	0.0371	0.02375	0.02375	-0.01815	0	0.5	0	0.0004417	0.0009939	0.0007246	0.0007246	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	115	0	0	0.8858	0	0.5016	3.125e-06	0.1841	0	0	13	0.1841	0.001621	0.5	0	0.2058	0.2226	0.1788	0.5941	0.2051	0.1753	0	0.1223	0.04566	0.03135	0	0	0.04416	0.5	0	0.09838	0.03863	0.02413	0.02413	-0.01815	0	0.5	0	0.0003534	0.0009778	0.0007309	0.0007309	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	116	0	0	0.8508	0	0.5016	1.631e-06	0.1841	0	0	14	0.1841	0.001621	0.5	0	0.1852	0.2217	0.1799	0.5347	0.2134	0.1763	0	0.09904	0.0473	0.03171	0	0	0.04416	0.5	0	0.07871	0.03963	0.02451	0.02451	-0.01815	0	0.5	0	0.0002827	0.0009605	0.0007366	0.0007366	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	117	0	0	0.8171	0	0.5016	8.35e-07	0.1841	0	0	15	0.1841	0.001621	0.5	0	0.1667	0.2203	0.1809	0.4812	0.2201	0.1774	0	0.08022	0.04848	0.03209	0	0	0.04416	0.5	0	0.06296	0.04022	0.02491	0.02491	-0.01815	0	0.5	0	0.0002262	0.0009421	0.0007418	0.0007418	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	118	0	0	0.7847	0	0.5016	4.108e-07	0.1841	0	0	16	0.1841	0.001621	0.5	0	0.15	0.2185	0.1818	0.4331	0.2254	0.1786	0	0.06498	0.04926	0.03247	0	0	0.04416	0.5	0	0.05037	0.04047	0.0253	0.0253	-0.01815	0	0.5	0	0.0001809	0.0009231	0.0007463	0.0007463	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	119	0	0	0.7536	0	0.5016	2.658e-07	0.1841	0	0	17	0.1841	0.001621	0.5	0	0.135	0.2164	0.1827	0.3898	0.2295	0.1798	0	0.05264	0.04967	0.03286	0	0	0.04416	0.5	0	0.0403	0.04047	0.02567	0.02567	-0.01815	0	0.5	0	0.0001447	0.0009036	0.0007502	0.0007502	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	120	0	0	0.7238	0	0.5016	1.384e-07	0.1841	0	0	18	0.1841	0.001621	0.5	0	0.1215	0.2141	0.1835	0.3508	0.2325	0.1812	0	0.04263	0.04978	0.03324	0	0	0.04416	0.5	0	0.03224	0.04026	0.02604	0.02604	-0.01815	0	0.5	0	0.0001158	0.0008839	0.0007536	0.0007536	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	121	0	0	0.6951	0	0.5016	1.242e-07	0.1841	0	0	19	0.1841	0.001621	0.5	0	0.1094	0.2114	0.1842	0.3157	0.2346	0.1825	0	0.03453	0.04961	0.03361	0	0	0.04416	0.5	0	0.02579	0.0399	0.02639	0.02639	-0.01815	0	0.5	0	9.264e-05	0.0008641	0.0007563	0.0007563	-0.009177	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	122	0	0	0.6676	0	0.5016	7.476e-08	0.1841	0	0	20	0.1841	0.001621	0.5	0	0.09844	0.2086	0.1848	0.2841	0.2359	0.1838	0	0.02797	0.04921	0.03397	0	0	0.04416	0.5	0	0.02063	0.03942	0.02671	0.02671	-0.01058	0	0.5	0	7.411e-05	0.0008444	0.0007585	0.0007585	-0.0076	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	123	0	0	0.6412	0	0.5016	9.314e-08	0.1841	0	0	21	0.1841	0.001621	0.5	0	0.0886	0.2056	0.1853	0.2557	0.2364	0.1851	0	0.02266	0.0486	0.03431	0	0	0.04416	0.5	0	0.01651	0.03884	0.02702	0.02702	-0.01058	0	0.5	0	5.929e-05	0.0008248	0.0007602	0.0007602	-0.0076	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	124	0	0	0.6158	0	0.5016	7.846e-08	0.1841	0	0	22	0.1841	0.001621	0.5	0	0.07974	0.2025	0.1858	0.2302	0.2362	0.1864	0	0.01835	0.04783	0.03463	0	0	0.04416	0.5	0	0.0132	0.0382	0.02729	0.02729	-0.01058	0	0.5	0	4.743e-05	0.0008053	0.0007613	0.0007613	-0.0076	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	125	0	0	0.5914	0	0.5016	7.056e-08	0.1841	0	0	23	0.1841	0.001621	0.5	0	0.07177	0.1992	0.1861	0.2071	0.2355	0.1876	0	0.01487	0.04691	0.03492	0	0	0.04416	0.5	0	0.01056	0.03751	0.02755	0.02755	-0.01058	0	0.5	0	3.795e-05	0.0007862	0.0007619	0.0007619	-0.0076	0	0.5	0	0	0	0	0	0	0	0.5
	0	0	126	0	0	0.568	0	0.5016	2.959e-08	0.1841	0	0	24	0.1841	0.001621	0.5	0	0.06459	0.1958	0.1863	0.1864	0.2343	0.1888	0	0.01204	0.04588	0.03518	0	0	0.04416	0.5	0	0.008451	0.03679	0.02778	0.02778	-0.01058	0	0.5	0	3.036e-05	0.0007673	0.0007621	0.0007621	-0.0076	0	0.5	0	0	0	0	0	0	0	0.5
